id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NA_choSartG00000036731	6	1.4825e-07	1.3769e-06	0.000413	55	6	-2.5222	1.0	1.0	1.0	17922	0	0
UTP15_choSartG00000005055	6	1.5442e-07	1.3769e-06	0.000413	56	6	-1.9754	1.0	1.0	1.0	17932	0	0
CgPICR_011969_choSartG00000042023	6	1.5993e-07	1.3769e-06	0.000413	57	6	-1.6423	1.0	1.0	1.0	17931	0	0
HCFC1_choSartG00000047779	6	1.6053e-07	1.3769e-06	0.000413	58	6	-1.8382	1.0	1.0	1.0	17930	0	0
CUL3_choSartG00000008861	6	1.6499e-07	1.3769e-06	0.000413	59	6	-1.9338	1.0	1.0	1.0	17929	0	0
CgPICR_011333_choSartG00000043503	6	1.819e-07	1.9277e-06	0.000462	60	6	-1.9951	1.0	1.0	1.0	17928	0	0
KARS_choSartG00000015343	6	1.9624e-07	1.9277e-06	0.000462	61	6	-1.8154	1.0	1.0	1.0	17927	0	0
DNAJC9_choSartG00000066150	6	2.05e-07	1.9277e-06	0.000462	62	6	-1.8657	1.0	1.0	1.0	17926	0	0
U2SURP_choSartG00000023866	6	2.0559e-07	1.9277e-06	0.000462	63	6	-1.8147	1.0	1.0	1.0	17925	0	0
NA_choSartG00000054804	6	2.0581e-07	1.9277e-06	0.000462	64	6	-2.3566	0.99996	0.99996	1.0	17502	0	0
AKIRIN2_choSartG00000002685	6	2.0842e-07	1.9277e-06	0.000462	65	5	-2.4422	0.93916	0.93901	1.0	14490	0	0
CgPICR_010640_choSartG00000067276	6	2.2555e-07	1.9277e-06	0.000462	66	6	-1.7182	1.0	1.0	1.0	17924	0	0
PSMB4_choSartG00000052213	6	2.2716e-07	1.9277e-06	0.000462	67	6	-1.9625	0.99999	1.0	1.0	17732	0	0
PCNA_choSartG00000032846	6	2.2762e-07	1.9277e-06	0.000462	68	6	-1.8736	1.0	1.0	1.0	17923	0	0
PGD_choSartG00000000481	6	2.3673e-07	1.9277e-06	0.000462	69	4	-2.6567	0.99399	0.99397	1.0	16155	0	0
SS18L2_choSartG00000024801	6	2.5915e-07	1.9277e-06	0.000462	70	5	-2.6726	0.99846	0.99842	1.0	16679	0	0
RPL35A_choSartG00000018867	6	2.6505e-07	1.9277e-06	0.000462	71	6	-2.0137	1.0	1.0	1.0	17920	0	0
CgPICR_018294_choSartG00000043588	6	2.7591e-07	1.9277e-06	0.000462	72	6	-1.9365	1.0	1.0	1.0	17919	0	0
NA_choSartG00000013459	6	2.7873e-07	1.9277e-06	0.000462	73	6	-2.4849	1.0	1.0	1.0	17918	0	0
ALG2_choSartG00000068999	6	2.8253e-07	1.9277e-06	0.000462	74	6	-2.1672	1.0	1.0	1.0	17917	0	0
PSMD14_choSartG00000034925	6	2.9478e-07	2.203e-06	0.000469	75	6	-2.3226	1.0	1.0	1.0	17916	0	0
NUF2_choSartG00000025862	6	3.0502e-07	2.4784e-06	0.000469	76	6	-2.195	1.0	1.0	1.0	17915	0	0
SUPV3L1_choSartG00000057965	6	3.0796e-07	2.4784e-06	0.000469	77	6	-1.7807	1.0	1.0	1.0	17833	0	0
HOXB9_choSartG00000067540	6	3.0943e-07	2.4784e-06	0.000469	78	6	-2.4097	1.0	1.0	1.0	17852	0	0
HOXB9_choSartG00000069673	6	3.0943e-07	2.4784e-06	0.000469	79	6	-2.4097	1.0	1.0	1.0	17851	0	0
HOXB9_choSartG00000065934	6	3.0943e-07	2.4784e-06	0.000469	80	6	-2.4097	1.0	1.0	1.0	17853	0	0
PES1_choSartG00000006726	6	3.1367e-07	2.4784e-06	0.000469	81	6	-2.1513	1.0	1.0	1.0	17914	0	0
STRAP_choSartG00000042594	6	3.2985e-07	2.4784e-06	0.000469	82	6	-1.739	1.0	1.0	1.0	17913	0	0
NA_choSartG00000056014	5	3.3261e-07	1.3769e-06	0.000413	83	5	-2.7889	1.0	1.0	1.0	17912	0	0
BUB1B_choSartG00000033421	6	3.3263e-07	2.4784e-06	0.000469	84	6	-2.0208	0.99985	0.99985	1.0	17263	0	0
CLUH_choSartG00000039624	6	3.3576e-07	2.4784e-06	0.000469	85	6	-1.9439	1.0	1.0	1.0	17911	0	0
EIF1AD_choSartG00000010909	6	3.3646e-07	2.4784e-06	0.000469	86	6	-1.8963	1.0	1.0	1.0	17835	0	0
RPS5_choSartG00000046625	6	3.3732e-07	2.4784e-06	0.000469	87	5	-2.3572	0.7604	0.76877	1.0	11736	1	0.46521
RAD1_choSartG00000006257	6	3.4467e-07	2.4784e-06	0.000469	88	6	-2.4964	1.0	1.0	1.0	17889	0	0
NPEPPS_choSartG00000040827	6	3.5426e-07	2.4784e-06	0.000469	89	6	-2.0523	1.0	1.0	1.0	17910	0	0
NA_choSartG00000005829	6	3.652e-07	2.4784e-06	0.000469	90	6	-2.4863	0.99996	0.99996	1.0	17500	0	0
ACACB_choSartG00000040255	6	3.8905e-07	2.4784e-06	0.000469	91	6	-2.0197	1.0	1.0	1.0	17909	0	0
NAE1_choSartG00000014956	6	3.8955e-07	2.4784e-06	0.000469	92	6	-1.9054	1.0	1.0	1.0	17908	0	0
NAA15_choSartG00000053243	6	4.0271e-07	2.4784e-06	0.000469	93	6	-2.3585	1.0	1.0	1.0	17907	0	0
PSMB5_choSartG00000062794	6	4.0296e-07	2.4784e-06	0.000469	94	6	-1.9292	1.0	1.0	1.0	17906	0	0
CDC42EP2_choSartG00000010838	6	4.0631e-07	2.4784e-06	0.000469	95	6	-1.7232	1.0	1.0	1.0	17905	0	0
CDC45_choSartG00000019406	6	4.2154e-07	3.0292e-06	0.00055	96	6	-1.8242	1.0	1.0	1.0	17904	0	0
CgPICR_022880_choSartG00000067626	6	4.3174e-07	3.0292e-06	0.00055	97	6	-2.5543	1.0	1.0	1.0	17858	0	0
CgPICR_009350_choSartG00000013261	6	4.3271e-07	3.0292e-06	0.00055	98	5	-2.4651	0.99942	0.99943	1.0	16973	0	0
CIAO1_choSartG00000033088	6	4.4361e-07	3.5799e-06	0.000644	99	6	-1.8269	1.0	1.0	1.0	17903	0	0
RPL18_choSartG00000036422	6	4.5941e-07	4.1307e-06	0.000673	100	6	-1.8766	1.0	1.0	1.0	17902	0	0
UTP3_choSartG00000061257	6	4.6749e-07	4.1307e-06	0.000673	101	6	-1.8315	1.0	1.0	1.0	17901	0	0
OPA1_choSartG00000019045	6	4.7363e-07	4.1307e-06	0.000673	102	6	-2.163	1.0	1.0	1.0	17900	0	0
SREBF2_choSartG00000007231	6	4.7658e-07	4.1307e-06	0.000673	103	6	-1.8944	1.0	1.0	1.0	17899	0	0
PSMB1_choSartG00000005439	6	4.8184e-07	4.1307e-06	0.000673	104	6	-2.2655	1.0	1.0	1.0	17825	0	0
OGFR_choSartG00000067503	6	4.8311e-07	4.1307e-06	0.000673	105	6	-2.1038	1.0	1.0	1.0	17898	0	0
UFC1_choSartG00000025747	6	4.9392e-07	4.1307e-06	0.000673	106	6	-1.7104	0.99999	0.99999	1.0	17698	0	0
SLC25A5_choSartG00000048373	6	5.0152e-07	4.1307e-06	0.000673	107	5	-2.2268	0.99449	0.99448	1.0	16196	0	0
CgPICR_010749_choSartG00000060367	6	5.122e-07	4.6814e-06	0.000673	108	5	-2.7207	0.99508	0.99508	1.0	16243	0	0
NA_choSartG00000066241	6	5.2366e-07	4.6814e-06	0.000673	109	5	-3.1694	0.9998	0.99979	1.0	17207	0	0
TOP3A_choSartG00000038972	6	5.3097e-07	4.6814e-06	0.000673	110	6	-2.3576	1.0	1.0	1.0	17897	0	0
XAB2_choSartG00000020214	6	5.414e-07	4.6814e-06	0.000673	111	6	-1.5825	1.0	1.0	1.0	17896	0	0
PAK2_choSartG00000018932	6	5.5266e-07	4.6814e-06	0.000673	112	6	-2.1131	1.0	1.0	1.0	17895	0	0
CCT5_choSartG00000006486	6	5.7354e-07	4.6814e-06	0.000673	113	5	-1.9567	0.99959	0.9996	1.0	17067	0	0
NA_choSartG00000042246	6	5.8224e-07	4.6814e-06	0.000673	114	6	-2.3153	0.99997	0.99997	1.0	17554	0	0
NA_choSartG00000026485	6	5.8342e-07	4.6814e-06	0.000673	115	6	-1.6611	1.0	1.0	1.0	17894	0	0
SMAD1_choSartG00000065968	6	5.8798e-07	4.6814e-06	0.000673	116	6	-1.9615	1.0	1.0	1.0	17893	0	0
PLK1_choSartG00000011983	6	5.8876e-07	4.6814e-06	0.000673	117	5	-2.1094	0.99915	0.99916	1.0	16864	0	0
KANSL1_choSartG00000041272	6	5.9885e-07	4.6814e-06	0.000673	118	6	-2.0007	0.99999	0.99999	1.0	17665	0	0
NA_choSartG00000060959	6	5.9969e-07	4.6814e-06	0.000673	119	6	-1.5176	1.0	1.0	1.0	17892	0	0
RALGDS_choSartG00000014461	6	6.1414e-07	4.6814e-06	0.000673	120	6	-2.075	1.0	1.0	1.0	17891	0	0
EIF3C_choSartG00000011873	6	6.1926e-07	4.6814e-06	0.000673	121	6	-1.7184	1.0	1.0	1.0	17890	0	0
PCYT2_choSartG00000042138	6	6.2855e-07	4.6814e-06	0.000673	122	6	-1.9199	1.0	1.0	1.0	17879	0	0
SON_choSartG00000017919	6	6.4542e-07	4.6814e-06	0.000673	123	6	-1.4848	1.0	1.0	1.0	17888	0	0
LUC7L3_choSartG00000040589	6	6.6117e-07	4.6814e-06	0.000673	124	6	-1.7399	1.0	1.0	1.0	17887	0	0
BCS1L_choSartG00000008692	6	6.6428e-07	5.2322e-06	0.000697	125	6	-1.6588	1.0	1.0	1.0	17886	0	0
NDUFA1_choSartG00000048340	6	6.8015e-07	5.2322e-06	0.000697	126	6	-1.7163	0.99996	0.99996	1.0	17515	0	0
LIPT2_choSartG00000012800	6	6.9282e-07	5.2322e-06	0.000697	127	6	-1.5779	1.0	1.0	1.0	17885	0	0
VARS_choSartG00000070314	6	6.9849e-07	5.2322e-06	0.000697	128	6	-1.7196	1.0	1.0	1.0	17884	0	0
SRSF3_choSartG00000057198	6	7.0706e-07	5.2322e-06	0.000697	129	6	-2.5294	1.0	1.0	1.0	17883	0	0
COPS3_choSartG00000038924	6	7.3161e-07	5.2322e-06	0.000697	130	6	-2.0107	1.0	1.0	1.0	17882	0	0
UBL4A_choSartG00000043656	6	7.4608e-07	5.2322e-06	0.000697	131	6	-1.3495	1.0	1.0	1.0	17881	0	0
SNU13_choSartG00000007226	6	7.5968e-07	5.2322e-06	0.000697	132	5	-2.3758	0.99953	0.99954	1.0	17034	0	0
PSMD12_choSartG00000041402	6	7.9544e-07	5.2322e-06	0.000697	133	6	-1.6786	1.0	1.0	1.0	17878	0	0
CgPICR_011490_choSartG00000005249	6	8.1142e-07	5.2322e-06	0.000697	134	6	-1.5313	1.0	1.0	1.0	17877	0	0
CDK4_choSartG00000055673	6	8.4798e-07	5.783e-06	0.000748	135	6	-1.2631	1.0	1.0	1.0	17876	0	0
USP7_choSartG00000037580	6	8.555e-07	5.783e-06	0.000748	136	6	-2	1.0	1.0	1.0	17872	0	0
PPP6R3_choSartG00000011052	6	8.6579e-07	5.783e-06	0.000748	137	6	-2.0393	1.0	1.0	1.0	17875	0	0
HSD17B7_choSartG00000025851	6	9.0689e-07	6.8845e-06	0.000859	138	6	-1.5242	1.0	1.0	1.0	17874	0	0
TRIM43B_choSartG00000072264	4	9.1733e-07	3.0292e-06	0.00055	139	4	-2.3208	1.0	1.0	1.0	17873	0	0
TCEB2_choSartG00000037860	6	9.3383e-07	6.8845e-06	0.000859	140	5	-1.7165	0.80537	0.80634	1.0	12276	1	0.41147
PMPCB_choSartG00000032589	6	9.3813e-07	6.8845e-06	0.000859	141	6	-1.4952	1.0	1.0	1.0	17871	0	0
COPA_choSartG00000025703	6	9.4645e-07	6.8845e-06	0.000859	142	6	-1.6973	0.99997	0.99996	1.0	17518	0	0
SYVN1_choSartG00000010830	6	9.5066e-07	6.8845e-06	0.000859	143	6	-1.5327	1.0	1.0	1.0	17870	0	0
CgPICR_009559_choSartG00000010998	6	9.6068e-07	7.4352e-06	0.000903	144	6	-1.7763	1.0	1.0	1.0	17869	0	0
NA_choSartG00000024929	6	9.6612e-07	7.4352e-06	0.000903	145	5	-2.2663	0.98229	0.98225	1.0	15583	0	0
ZBTB17_choSartG00000000740	6	9.7808e-07	7.4352e-06	0.000903	146	6	-2.0135	1.0	1.0	1.0	17801	0	0
CRNKL1_choSartG00000032428	6	9.9421e-07	7.4352e-06	0.000903	147	6	-1.9972	1.0	1.0	1.0	17757	0	0
PTPMT1_choSartG00000034026	6	1.0339e-06	7.986e-06	0.000959	148	6	-1.6503	1.0	1.0	1.0	17868	0	0
RPS9_choSartG00000070004	6	1.0475e-06	8.2614e-06	0.000959	149	6	-1.9214	1.0	1.0	1.0	17867	0	0
MRPL43_choSartG00000068214	6	1.0657e-06	8.5368e-06	0.000959	150	6	-2.2503	1.0	1.0	1.0	17810	0	0
CgPICR_004850_choSartG00000059445	6	1.0687e-06	8.5368e-06	0.000959	151	6	-1.7221	1.0	1.0	1.0	17866	0	0
GLRX5_choSartG00000030701	6	1.0896e-06	8.5368e-06	0.000959	152	6	-2.1513	1.0	1.0	1.0	17827	0	0
RPF2_choSartG00000065528	6	1.112e-06	8.5368e-06	0.000959	153	6	-1.8315	0.99998	0.99998	1.0	17573	0	0
RNPC3_choSartG00000051538	6	1.1129e-06	8.5368e-06	0.000959	154	6	-1.7427	1.0	1.0	1.0	17865	0	0
PSMB3_choSartG00000040875	6	1.1346e-06	8.5368e-06	0.000959	155	6	-1.5778	1.0	1.0	1.0	17864	0	0
NA_choSartG00000017784	6	1.1376e-06	8.5368e-06	0.000959	156	6	-2.0245	1.0	1.0	1.0	17863	0	0
NHP2_choSartG00000038553	6	1.1401e-06	8.5368e-06	0.000959	157	6	-1.7918	1.0	1.0	1.0	17862	0	0
MRPL20_choSartG00000000046	6	1.1446e-06	8.5368e-06	0.000959	158	5	-2.8352	0.99709	0.99708	1.0	16446	0	0
SCFD1_choSartG00000029798	6	1.1772e-06	9.0875e-06	0.000996	159	6	-1.6378	1.0	1.0	1.0	17861	0	0
CgPICR_009653_choSartG00000011260	6	1.1785e-06	9.0875e-06	0.000996	160	6	-1.8426	1.0	1.0	1.0	17860	0	0
FRG2C_choSartG00000060169	6	1.1835e-06	9.0875e-06	0.000996	161	6	-1.5304	1.0	1.0	1.0	17859	0	0
DDX23_choSartG00000007729	6	1.2447e-06	9.0875e-06	0.000996	162	6	-1.4927	1.0	1.0	1.0	17857	0	0
PSMA2_choSartG00000016069	6	1.2712e-06	9.6383e-06	0.001038	163	6	-1.8958	1.0	1.0	1.0	17856	0	0
ANAPC10_choSartG00000014212	6	1.2732e-06	9.6383e-06	0.001038	164	6	-1.8811	1.0	1.0	1.0	17855	0	0
TAMM41_choSartG00000043447	6	1.2855e-06	9.6383e-06	0.001038	165	6	-2.0897	1.0	1.0	1.0	17792	0	0
TUFM_choSartG00000043999	6	1.3077e-06	1.0189e-05	0.001084	166	6	-2.0951	1.0	1.0	1.0	17854	0	0
CgPICR_022926_choSartG00000068706	6	1.3484e-06	1.0189e-05	0.001084	167	6	-1.6942	0.99999	0.99999	1.0	17630	0	0
GINS1_choSartG00000032317	6	1.4095e-06	1.1291e-05	0.001151	168	6	-2.0197	1.0	1.0	1.0	17850	0	0
CDC23_choSartG00000004594	6	1.4224e-06	1.1291e-05	0.001151	169	5	-2.2813	0.99746	0.99744	1.0	16501	0	0
OBFC1_choSartG00000068053	6	1.4345e-06	1.1291e-05	0.001151	170	6	-1.8066	1.0	1.0	1.0	17849	0	0
NA_choSartG00000049865	6	1.4389e-06	1.1291e-05	0.001151	171	6	-2.5062	1.0	1.0	1.0	17848	0	0
ERCC3_choSartG00000004651	6	1.4508e-06	1.1841e-05	0.001151	172	6	-1.8923	1.0	1.0	1.0	17847	0	0
NVL_choSartG00000025385	6	1.4516e-06	1.1841e-05	0.001151	173	6	-1.8686	1.0	1.0	1.0	17846	0	0
GNB1L_choSartG00000019424	6	1.4756e-06	1.1841e-05	0.001151	174	6	-1.2827	1.0	1.0	1.0	17845	0	0
PPM1M_choSartG00000024189	6	1.4764e-06	1.1841e-05	0.001151	175	6	-1.5279	1.0	1.0	1.0	17844	0	0
DDX27_choSartG00000031492	6	1.4772e-06	1.1841e-05	0.001151	176	6	-1.4089	1.0	1.0	1.0	17843	0	0
CgPICR_012306_choSartG00000020585	6	1.4977e-06	1.1841e-05	0.001151	177	6	-1.3545	1.0	1.0	1.0	17842	0	0
MCM7_choSartG00000021656	6	1.517e-06	1.1841e-05	0.001151	178	6	-1.5582	1.0	1.0	1.0	17841	0	0
HYPK_choSartG00000033241	6	1.5225e-06	1.1841e-05	0.001151	179	6	-1.7134	1.0	1.0	1.0	17840	0	0
PPP2R4_choSartG00000035667	6	1.524e-06	1.1841e-05	0.001151	180	6	-2.0682	1.0	1.0	1.0	17839	0	0
VCP_choSartG00000071177	6	1.5271e-06	1.1841e-05	0.001151	181	6	-1.9899	1.0	1.0	1.0	17838	0	0
ERVK-5_choSartG00000029825	6	1.5295e-06	1.1841e-05	0.001151	182	6	-1.9581	1.0	1.0	1.0	17837	0	0
SKIV2L2_choSartG00000005952	6	1.5578e-06	1.2392e-05	0.001172	183	6	-1.8051	1.0	1.0	1.0	17836	0	0
CgPICR_009874_choSartG00000016377	6	1.5764e-06	1.2392e-05	0.001172	184	6	-1.9223	0.99999	0.99999	1.0	17669	0	0
CgPICR_009874_choSartG00000016374	6	1.5764e-06	1.2392e-05	0.001172	185	6	-1.9223	0.99999	0.99999	1.0	17670	0	0
SPATA5L1_choSartG00000033183	6	1.5874e-06	1.2392e-05	0.001172	186	5	-1.8963	0.99897	0.99895	1.0	16798	0	0
GNL2_choSartG00000001803	6	1.6704e-06	1.2392e-05	0.001172	187	6	-1.5142	1.0	1.0	1.0	17834	0	0
EFTUD2_choSartG00000041121	6	1.7292e-06	1.2943e-05	0.001187	188	6	-2.1234	1.0	1.0	1.0	17811	0	0
TSEN54_choSartG00000041715	6	1.7578e-06	1.2943e-05	0.001187	189	5	-1.7007	0.99309	0.9931	1.0	16088	0	0
MRPS35_choSartG00000042360	6	1.7787e-06	1.2943e-05	0.001187	190	6	-1.9594	1.0	1.0	1.0	17831	0	0
HSCB_choSartG00000020303	6	1.7792e-06	1.2943e-05	0.001187	191	6	-1.932	0.99999	1.0	1.0	17750	0	0
TFAP4_choSartG00000037681	6	1.7897e-06	1.2943e-05	0.001187	192	6	-1.7875	1.0	1.0	1.0	17832	0	0
RPS14_choSartG00000003929	6	1.8177e-06	1.3218e-05	0.001206	193	5	-1.9074	0.99904	0.99903	1.0	16816	0	0
YARS2_choSartG00000019576	6	1.8456e-06	1.4044e-05	0.00125	194	6	-2.1141	0.99999	0.99999	1.0	17663	0	0
TUT1_choSartG00000010634	6	1.8591e-06	1.4044e-05	0.00125	195	6	-2.09	0.99999	0.99999	1.0	17715	0	0
CgPICR_020936_choSartG00000047743	6	1.9188e-06	1.4044e-05	0.00125	196	6	-1.7089	1.0	1.0	1.0	17830	0	0
SCAP_choSartG00000024418	6	1.9245e-06	1.4044e-05	0.00125	197	6	-1.6431	1.0	1.0	1.0	17829	0	0
GSPT2_choSartG00000037485	6	1.9311e-06	1.4044e-05	0.00125	198	6	-1.3169	1.0	1.0	1.0	17828	0	0
TRMT112_choSartG00000010751	6	1.9372e-06	1.4595e-05	0.001286	199	5	-1.8165	0.99939	0.99941	1.0	16959	0	0
MCAT_choSartG00000007308	6	1.9848e-06	1.4595e-05	0.001286	200	6	-1.4393	1.0	1.0	1.0	17826	0	0
RPS15A_choSartG00000012108	6	2.0616e-06	1.5146e-05	0.00129	201	6	-1.9124	1.0	1.0	1.0	17824	0	0
HIST2H2AB_choSartG00000022601	6	2.0793e-06	1.5146e-05	0.00129	202	5	-2.0005	0.99976	0.99976	1.0	17171	0	0
MRPS18B_choSartG00000070467	6	2.0811e-06	1.5146e-05	0.00129	203	6	-1.6992	0.99996	0.99996	1.0	17501	0	0
EIF3L_choSartG00000007035	6	2.103e-06	1.5146e-05	0.00129	204	6	-1.4314	1.0	1.0	1.0	17823	0	0
COG3_choSartG00000063482	6	2.1122e-06	1.5146e-05	0.00129	205	6	-1.3569	1.0	1.0	1.0	17822	0	0
